ID;X;Y;Techno;operateur;dbm;Puissance recue
OP1_4G_441;604110;6714734;4G;OP1;-75;Bonne
OP1_4G_442;609109;6710225;4G;OP1;-51;Bonne
OP1_4G_443;609921;6706042;4G;OP1;-126;Mauvaise
OP1_4G_444;610323;6708682;4G;OP1;-98;Moyenne
OP1_4G_445;608595;6716801;4G;OP1;-34;Bonne
OP1_4G_446;610243;6713887;4G;OP1;-57;Bonne
OP1_4G_447;612307;6715107;4G;OP1;-69;Bonne
OP1_4G_448;603753;6722542;4G;OP1;-110;Moyenne
OP1_4G_449;604912;6722213;4G;OP1;-75;Bonne
OP1_4G_450;606187;6721990;4G;OP1;-27;Bonne
OP1_4G_451;603456;6731407;4G;OP1;-109;Moyenne
OP1_4G_452;605028;6729112;4G;OP1;-115;Moyenne
OP1_4G_453;606625;6733094;4G;OP1;-98;Moyenne
OP1_4G_454;611506;6725921;4G;OP1;-23;Bonne
OP1_4G_455;608500;6733281;4G;OP1;-78;Bonne
OP1_4G_456;615051;6679822;4G;OP1;-134;Mauvaise
OP1_4G_457;616053;6683543;4G;OP1;-71;Bonne
OP1_4G_458;616785;6682978;4G;OP1;-100;Moyenne
OP1_4G_459;612889;6684528;4G;OP1;-62;Bonne
OP1_4G_460;614751;6690288;4G;OP1;-62;Bonne
OP1_4G_461;617215;6685262;4G;OP1;-21;Bonne
OP1_4G_462;618517;6685506;4G;OP1;-102;Moyenne
OP1_4G_463;613795;6692064;4G;OP1;-45;Bonne
OP1_4G_464;614160;6694152;4G;OP1;-112;Moyenne
OP1_4G_465;614921;6692018;4G;OP1;-66;Bonne
OP1_4G_466;615717;6694854;4G;OP1;-131;Mauvaise
OP1_4G_467;615950;6692629;4G;OP1;-104;Moyenne
OP1_4G_468;616892;6694455;4G;OP1;-135;Mauvaise
OP1_4G_469;615660;6694979;4G;OP1;-133;Mauvaise
OP1_4G_470;615278;6698570;4G;OP1;-107;Moyenne
OP1_4G_471;616085;6697129;4G;OP1;-108;Moyenne
OP1_4G_472;612361;6701313;4G;OP1;-59;Bonne
OP1_4G_473;616395;6699299;4G;OP1;-83;Bonne
OP1_4G_474;615109;6703605;4G;OP1;-105;Moyenne
OP1_4G_475;614817;6704231;4G;OP1;-98;Moyenne
OP1_4G_476;620029;6693468;4G;OP1;-123;Mauvaise
OP1_4G_477;617410;6701140;4G;OP1;-42;Bonne
OP1_4G_478;621037;6699560;4G;OP1;-131;Mauvaise
OP1_4G_479;620507;6703937;4G;OP1;-105;Moyenne
OP1_4G_480;621687;6703888;4G;OP1;-130;Mauvaise
OP1_4G_481;622451;6687800;4G;OP1;-33;Bonne
OP1_4G_482;626717;6686411;4G;OP1;-86;Bonne
OP1_4G_483;624642;6693967;4G;OP1;-109;Moyenne
OP1_4G_484;624667;6694971;4G;OP1;-125;Mauvaise
OP1_4G_485;626268;6696132;4G;OP1;-131;Mauvaise
OP1_4G_486;623745;6700576;4G;OP1;-55;Bonne
OP1_4G_487;622868;6703713;4G;OP1;-118;Mauvaise
OP1_4G_488;623238;6703195;4G;OP1;-111;Moyenne
OP1_4G_489;623382;6703569;4G;OP1;-97;Moyenne
OP1_4G_490;624756;6699601;4G;OP1;-118;Mauvaise
OP1_4G_491;626903;6703854;4G;OP1;-77;Bonne
OP1_4G_492;628991;6697006;4G;OP1;-68;Bonne
OP1_4G_493;628939;6698416;4G;OP1;-52;Bonne
OP1_4G_494;630245;6692863;4G;OP1;-48;Bonne
OP1_4G_495;629645;6696940;4G;OP1;-33;Bonne
OP1_4G_496;630258;6698416;4G;OP1;-100;Moyenne
OP1_4G_497;631784;6695006;4G;OP1;-127;Mauvaise
OP1_4G_498;627406;6699886;4G;OP1;-117;Mauvaise
OP1_4G_499;627654;6701405;4G;OP1;-57;Bonne
OP1_4G_500;628962;6698919;4G;OP1;-78;Bonne
OP1_4G_501;628981;6701691;4G;OP1;-101;Moyenne
OP1_4G_502;628379;6704642;4G;OP1;-22;Bonne
OP1_4G_503;628625;6704113;4G;OP1;-95;Bonne
OP1_4G_504;629404;6704317;4G;OP1;-60;Bonne
OP1_4G_505;629658;6705260;4G;OP1;-70;Bonne
OP1_4G_506;613119;6706964;4G;OP1;-82;Bonne
OP1_4G_507;614019;6707476;4G;OP1;-29;Bonne
OP1_4G_508;615122;6706413;4G;OP1;-82;Bonne
OP1_4G_509;616779;6711719;4G;OP1;-115;Moyenne
OP1_4G_510;619587;6706085;4G;OP1;-100;Moyenne
OP1_4G_511;620216;6706134;4G;OP1;-104;Moyenne
OP1_4G_512;619740;6714171;4G;OP1;-61;Bonne
OP1_4G_513;614795;6722724;4G;OP1;-97;Moyenne
OP1_4G_514;614442;6731953;4G;OP1;-141;Mauvaise
OP1_4G_515;616639;6733974;4G;OP1;-62;Bonne
OP1_4G_516;619564;6733853;4G;OP1;-99;Moyenne
OP1_4G_517;620735;6728512;4G;OP1;-62;Bonne
OP1_4G_518;620964;6728686;4G;OP1;-80;Bonne
OP1_4G_519;620891;6731379;4G;OP1;-101;Moyenne
OP1_4G_520;622084;6734425;4G;OP1;-127;Mauvaise
OP1_4G_521;623834;6708539;4G;OP1;-73;Bonne
OP1_4G_522;622542;6712957;4G;OP1;-141;Mauvaise
OP1_4G_523;624256;6712869;4G;OP1;-32;Bonne
OP1_4G_524;624600;6712960;4G;OP1;-52;Bonne
OP1_4G_525;626615;6709046;4G;OP1;-54;Bonne
OP1_4G_526;625323;6710706;4G;OP1;-114;Moyenne
OP1_4G_527;624957;6711835;4G;OP1;-48;Bonne
OP1_4G_528;626829;6711495;4G;OP1;-100;Moyenne
OP1_4G_529;623965;6714311;4G;OP1;-111;Moyenne
OP1_4G_530;624647;6718212;4G;OP1;-122;Mauvaise
OP1_4G_531;624319;6719505;4G;OP1;-105;Moyenne
OP1_4G_532;626069;6714691;4G;OP1;-110;Moyenne
OP1_4G_533;626938;6716125;4G;OP1;-53;Bonne
OP1_4G_534;625100;6719975;4G;OP1;-111;Moyenne
OP1_4G_535;627318;6708672;4G;OP1;-53;Bonne
OP1_4G_536;628339;6710095;4G;OP1;-33;Bonne
OP1_4G_537;628807;6709794;4G;OP1;-85;Bonne
OP1_4G_538;630012;6707135;4G;OP1;-121;Mauvaise
OP1_4G_539;630676;6707780;4G;OP1;-130;Mauvaise
OP1_4G_540;628935;6715064;4G;OP1;-123;Mauvaise
OP1_4G_541;628535;6717945;4G;OP1;-100;Moyenne
OP1_4G_542;629859;6716736;4G;OP1;-140;Mauvaise
OP1_4G_543;623345;6720865;4G;OP1;-31;Bonne
OP1_4G_544;624508;6721904;4G;OP1;-52;Bonne
OP1_4G_545;624051;6722804;4G;OP1;-69;Bonne
OP1_4G_546;624438;6723060;4G;OP1;-113;Moyenne
OP1_4G_547;625621;6722397;4G;OP1;-29;Bonne
OP1_4G_548;622443;6731248;4G;OP1;-33;Bonne
OP1_4G_549;625766;6730089;4G;OP1;-35;Bonne
OP1_4G_550;626619;6730851;4G;OP1;-100;Moyenne
OP1_4G_551;626801;6729867;4G;OP1;-26;Bonne
OP1_4G_552;627055;6730438;4G;OP1;-64;Bonne
OP1_4G_553;627095;6730888;4G;OP1;-115;Moyenne
OP1_4G_554;625917;6731383;4G;OP1;-57;Bonne
OP1_4G_555;627433;6721591;4G;OP1;-105;Moyenne
OP1_4G_556;628096;6721676;4G;OP1;-113;Moyenne
OP1_4G_557;628525;6722824;4G;OP1;-103;Moyenne
OP1_4G_558;627566;6724212;4G;OP1;-101;Moyenne
OP1_4G_559;628997;6724169;4G;OP1;-125;Mauvaise
OP1_4G_560;628813;6726741;4G;OP1;-34;Bonne
OP1_4G_561;630959;6721918;4G;OP1;-127;Mauvaise
OP1_4G_562;630541;6725820;4G;OP1;-26;Bonne
OP1_4G_563;631629;6725643;4G;OP1;-101;Moyenne
OP1_4G_564;631320;6726767;4G;OP1;-93;Bonne
OP1_4G_565;631428;6730238;4G;OP1;-69;Bonne
OP1_4G_566;594624;6737548;4G;OP1;-104;Moyenne
OP1_4G_567;594772;6741964;4G;OP1;-115;Moyenne
OP1_4G_568;596467;6735797;4G;OP1;-36;Bonne
OP1_4G_569;595614;6737368;4G;OP1;-96;Moyenne
OP1_4G_570;596705;6741298;4G;OP1;-58;Bonne
OP1_4G_571;597717;6740397;4G;OP1;-97;Moyenne
OP1_4G_572;594309;6743686;4G;OP1;-118;Mauvaise
OP1_4G_573;595398;6743530;4G;OP1;-115;Moyenne
OP1_4G_574;593946;6748913;4G;OP1;-105;Moyenne
OP1_4G_575;597191;6744299;4G;OP1;-54;Bonne
OP1_4G_576;597733;6743867;4G;OP1;-31;Bonne
OP1_4G_577;598069;6740703;4G;OP1;-108;Moyenne
OP1_4G_578;598219;6741574;4G;OP1;-102;Moyenne
OP1_4G_579;602460;6740403;4G;OP1;-25;Bonne
OP1_4G_580;601851;6740701;4G;OP1;-66;Bonne
OP1_4G_581;602801;6741429;4G;OP1;-37;Bonne
OP1_4G_582;599090;6743827;4G;OP1;-40;Bonne
OP1_4G_583;599626;6745772;4G;OP1;-47;Bonne
OP1_4G_584;599142;6746647;4G;OP1;-69;Bonne
OP1_4G_585;599317;6746575;4G;OP1;-42;Bonne
OP1_4G_586;599833;6749353;4G;OP1;-105;Moyenne
OP1_4G_587;600418;6748070;4G;OP1;-34;Bonne
OP1_4G_588;601097;6746851;4G;OP1;-115;Moyenne
OP1_4G_589;596759;6755121;4G;OP1;-96;Moyenne
OP1_4G_590;597133;6754989;4G;OP1;-115;Moyenne
OP1_4G_591;599852;6755035;4G;OP1;-96;Moyenne
OP1_4G_592;601297;6750163;4G;OP1;-106;Moyenne
OP1_4G_593;602779;6750120;4G;OP1;-61;Bonne
OP1_4G_594;602032;6753107;4G;OP1;-34;Bonne
OP1_4G_595;599462;6757436;4G;OP1;-99;Moyenne
OP1_4G_596;607326;6736379;4G;OP1;-131;Mauvaise
OP1_4G_597;603760;6748236;4G;OP1;-53;Bonne
OP1_4G_598;605446;6747103;4G;OP1;-104;Moyenne
OP1_4G_599;606709;6744435;4G;OP1;-138;Mauvaise
OP1_4G_600;606730;6745914;4G;OP1;-97;Moyenne
OP1_4G_601;607599;6744851;4G;OP1;-134;Mauvaise
OP1_4G_602;606329;6746493;4G;OP1;-25;Bonne
OP1_4G_603;606827;6747234;4G;OP1;-44;Bonne
OP1_4G_604;606798;6748013;4G;OP1;-93;Bonne
OP1_4G_605;609748;6736958;4G;OP1;-99;Moyenne
OP1_4G_606;608784;6747635;4G;OP1;-68;Bonne
OP1_4G_607;609462;6748796;4G;OP1;-139;Mauvaise
OP1_4G_608;611883;6744016;4G;OP1;-100;Moyenne
OP1_4G_609;612117;6745491;4G;OP1;-111;Moyenne
OP1_4G_610;612325;6748389;4G;OP1;-90;Bonne
OP1_4G_611;604211;6750250;4G;OP1;-62;Bonne
OP1_4G_612;604236;6751728;4G;OP1;-105;Moyenne
OP1_4G_613;606623;6754856;4G;OP1;-98;Moyenne
OP1_4G_614;607651;6754728;4G;OP1;-26;Bonne
OP1_4G_615;605444;6760544;4G;OP1;-85;Bonne
OP1_4G_616;603874;6762906;4G;OP1;-107;Moyenne
OP1_4G_617;607084;6761672;4G;OP1;-82;Bonne
OP1_4G_618;608672;6752854;4G;OP1;-29;Bonne
OP1_4G_619;610401;6750035;4G;OP1;-85;Bonne
OP1_4G_620;610234;6750876;4G;OP1;-141;Mauvaise
OP1_4G_621;610604;6751607;4G;OP1;-106;Moyenne
OP1_4G_622;612038;6750810;4G;OP1;-44;Bonne
OP1_4G_623;612675;6751417;4G;OP1;-121;Mauvaise
OP1_4G_624;612087;6751602;4G;OP1;-117;Mauvaise
OP1_4G_625;610491;6754001;4G;OP1;-93;Bonne
OP1_4G_626;611064;6753875;4G;OP1;-60;Bonne
OP1_4G_627;611580;6754490;4G;OP1;-141;Mauvaise
OP1_4G_628;610899;6755678;4G;OP1;-112;Moyenne
OP1_4G_629;611149;6755834;4G;OP1;-127;Mauvaise
OP1_4G_630;611459;6755483;4G;OP1;-111;Moyenne
OP1_4G_631;611797;6754803;4G;OP1;-77;Bonne
OP1_4G_632;612070;6754773;4G;OP1;-82;Bonne
OP1_4G_633;612326;6755644;4G;OP1;-60;Bonne
OP1_4G_634;612199;6756198;4G;OP1;-71;Bonne
OP1_4G_635;612303;6756578;4G;OP1;-107;Moyenne
OP1_4G_636;608635;6758065;4G;OP1;-132;Mauvaise
OP1_4G_637;608876;6757557;4G;OP1;-113;Moyenne
OP1_4G_638;609187;6758908;4G;OP1;-117;Mauvaise
OP1_4G_639;609592;6757732;4G;OP1;-82;Bonne
OP1_4G_640;609857;6758561;4G;OP1;-46;Bonne
OP1_4G_641;610042;6757709;4G;OP1;-32;Bonne
OP1_4G_642;610325;6757408;4G;OP1;-85;Bonne
OP1_4G_643;610485;6757774;4G;OP1;-56;Bonne
OP1_4G_644;610084;6758119;4G;OP1;-68;Bonne
OP1_4G_645;608616;6762660;4G;OP1;-79;Bonne
OP1_4G_646;610082;6762569;4G;OP1;-113;Moyenne
OP1_4G_647;611646;6757675;4G;OP1;-109;Moyenne
OP1_4G_648;611604;6758448;4G;OP1;-47;Bonne
OP1_4G_649;611592;6758823;4G;OP1;-108;Moyenne
OP1_4G_650;611761;6757136;4G;OP1;-121;Mauvaise
OP1_4G_651;612137;6757233;4G;OP1;-98;Moyenne
OP1_4G_652;612642;6758490;4G;OP1;-94;Bonne
OP1_4G_653;612707;6759622;4G;OP1;-37;Bonne
OP1_4G_654;612207;6761496;4G;OP1;-111;Moyenne
OP1_4G_655;613002;6760800;4G;OP1;-59;Bonne
OP1_4G_656;612639;6761715;4G;OP1;-101;Moyenne
OP1_4G_657;613005;6762440;4G;OP1;-83;Bonne
OP1_4G_658;593530;6765237;4G;OP1;-98;Moyenne
OP1_4G_659;593815;6765192;4G;OP1;-103;Moyenne
OP1_4G_660;595125;6768458;4G;OP1;-130;Mauvaise
OP1_4G_661;596361;6768015;4G;OP1;-127;Mauvaise
OP1_4G_662;596784;6766814;4G;OP1;-96;Moyenne
OP1_4G_663;596843;6767376;4G;OP1;-103;Moyenne
OP1_4G_664;597336;6765332;4G;OP1;-58;Bonne
OP1_4G_665;597573;6766307;4G;OP1;-104;Moyenne
OP1_4G_666;600192;6768175;4G;OP1;-130;Mauvaise
OP1_4G_667;600985;6768498;4G;OP1;-116;Mauvaise
OP1_4G_668;601176;6769005;4G;OP1;-96;Moyenne
OP1_4G_669;602518;6771340;4G;OP1;-107;Moyenne
OP1_4G_670;600461;6772831;4G;OP1;-105;Moyenne
OP1_4G_671;602092;6772167;4G;OP1;-69;Bonne
OP1_4G_672;602673;6771887;4G;OP1;-80;Bonne
OP1_4G_673;602337;6773522;4G;OP1;-64;Bonne
OP1_4G_674;603419;6768095;4G;OP1;-34;Bonne
OP1_4G_675;607935;6770083;4G;OP1;-86;Bonne
OP1_4G_676;604026;6774052;4G;OP1;-106;Moyenne
OP1_4G_677;604607;6774186;4G;OP1;-106;Moyenne
OP1_4G_678;609292;6766637;4G;OP1;-43;Bonne
OP1_4G_679;608370;6771393;4G;OP1;-23;Bonne
OP1_4G_680;610469;6775829;4G;OP1;-31;Bonne
OP1_4G_681;614284;6736907;4G;OP1;-101;Moyenne
OP1_4G_682;614291;6737877;4G;OP1;-99;Moyenne
OP1_4G_683;615282;6737579;4G;OP1;-54;Bonne
OP1_4G_684;616583;6737253;4G;OP1;-26;Bonne
OP1_4G_685;616587;6738281;4G;OP1;-85;Bonne
OP1_4G_686;617535;6738912;4G;OP1;-113;Moyenne
OP1_4G_687;613807;6744446;4G;OP1;-115;Moyenne
OP1_4G_688;614795;6745129;4G;OP1;-110;Moyenne
OP1_4G_689;615328;6749082;4G;OP1;-30;Bonne
OP1_4G_690;615999;6748972;4G;OP1;-56;Bonne
OP1_4G_691;616216;6748969;4G;OP1;-94;Bonne
OP1_4G_692;618578;6735984;4G;OP1;-24;Bonne
OP1_4G_693;619180;6736688;4G;OP1;-74;Bonne
OP1_4G_694;620079;6736115;4G;OP1;-61;Bonne
OP1_4G_695;619388;6742371;4G;OP1;-65;Bonne
OP1_4G_696;618437;6746438;4G;OP1;-136;Mauvaise
OP1_4G_697;618338;6747882;4G;OP1;-118;Mauvaise
OP1_4G_698;618351;6747919;4G;OP1;-120;Mauvaise
OP1_4G_699;619237;6746133;4G;OP1;-61;Bonne
OP1_4G_700;618982;6746465;4G;OP1;-30;Bonne
OP1_4G_701;619521;6746092;4G;OP1;-76;Bonne
OP1_4G_702;619406;6746932;4G;OP1;-49;Bonne
OP1_4G_703;619263;6747199;4G;OP1;-68;Bonne
OP1_4G_704;619577;6748046;4G;OP1;-43;Bonne
OP1_4G_705;619033;6748949;4G;OP1;-66;Bonne
OP1_4G_706;619237;6748736;4G;OP1;-82;Bonne
OP1_4G_707;619229;6749206;4G;OP1;-27;Bonne
OP1_4G_708;619425;6748983;4G;OP1;-44;Bonne
OP1_4G_709;619494;6749492;4G;OP1;-21;Bonne
OP1_4G_710;620110;6749036;4G;OP1;-90;Bonne
OP1_4G_711;620293;6745215;4G;OP1;-137;Mauvaise
OP1_4G_712;621030;6745688;4G;OP1;-75;Bonne
OP1_4G_713;621714;6745178;4G;OP1;-112;Moyenne
OP1_4G_714;622443;6745575;4G;OP1;-105;Moyenne
OP1_4G_715;620411;6746078;4G;OP1;-97;Moyenne
OP1_4G_716;620738;6746464;4G;OP1;-21;Bonne
OP1_4G_717;620474;6747273;4G;OP1;-98;Moyenne
OP1_4G_718;620433;6747403;4G;OP1;-104;Moyenne
OP1_4G_719;620374;6747502;4G;OP1;-100;Moyenne
OP1_4G_720;620680;6747325;4G;OP1;-102;Moyenne
OP1_4G_721;620803;6746600;4G;OP1;-64;Bonne
OP1_4G_722;620991;6746436;4G;OP1;-87;Bonne
OP1_4G_723;620900;6747243;4G;OP1;-107;Moyenne
OP1_4G_724;620559;6748678;4G;OP1;-73;Bonne
OP1_4G_725;620771;6749311;4G;OP1;-51;Bonne
OP1_4G_726;621944;6746450;4G;OP1;-44;Bonne
OP1_4G_727;622028;6746396;4G;OP1;-63;Bonne
OP1_4G_728;622268;6747614;4G;OP1;-68;Bonne
OP1_4G_729;621588;6748344;4G;OP1;-109;Moyenne
OP1_4G_730;621670;6748588;4G;OP1;-105;Moyenne
OP1_4G_731;621908;6748418;4G;OP1;-20;Bonne
OP1_4G_732;614051;6750888;4G;OP1;-100;Moyenne
OP1_4G_733;612927;6752101;4G;OP1;-53;Bonne
OP1_4G_734;612968;6752347;4G;OP1;-93;Bonne
OP1_4G_735;613709;6751987;4G;OP1;-114;Moyenne
OP1_4G_736;613698;6752907;4G;OP1;-52;Bonne
OP1_4G_737;613941;6753063;4G;OP1;-56;Bonne
OP1_4G_738;614373;6750996;4G;OP1;-76;Bonne
OP1_4G_739;614620;6750562;4G;OP1;-103;Moyenne
OP1_4G_740;614806;6750091;4G;OP1;-115;Moyenne
OP1_4G_741;614981;6750364;4G;OP1;-110;Moyenne
OP1_4G_742;615135;6749930;4G;OP1;-90;Bonne
OP1_4G_743;614431;6752503;4G;OP1;-50;Bonne
OP1_4G_744;615255;6751652;4G;OP1;-41;Bonne
OP1_4G_745;614907;6752573;4G;OP1;-115;Moyenne
OP1_4G_746;613203;6754653;4G;OP1;-101;Moyenne
OP1_4G_747;613852;6755266;4G;OP1;-27;Bonne
OP1_4G_748;613624;6756303;4G;OP1;-38;Bonne
OP1_4G_749;613765;6756327;4G;OP1;-93;Bonne
OP1_4G_750;614424;6754377;4G;OP1;-107;Moyenne
OP1_4G_751;614827;6753316;4G;OP1;-36;Bonne
OP1_4G_752;614985;6754479;4G;OP1;-24;Bonne
OP1_4G_753;614435;6756216;4G;OP1;-28;Bonne
OP1_4G_754;614508;6756788;4G;OP1;-37;Bonne
OP1_4G_755;614795;6756149;4G;OP1;-20;Bonne
OP1_4G_756;615237;6756661;4G;OP1;-81;Bonne
OP1_4G_757;615350;6750318;4G;OP1;-60;Bonne
OP1_4G_758;615809;6749816;4G;OP1;-39;Bonne
OP1_4G_759;616353;6749659;4G;OP1;-69;Bonne
OP1_4G_760;615543;6751543;4G;OP1;-45;Bonne
OP1_4G_761;615436;6752330;4G;OP1;-73;Bonne
OP1_4G_762;615654;6752605;4G;OP1;-98;Moyenne
OP1_4G_763;616029;6751840;4G;OP1;-108;Moyenne
OP1_4G_764;616268;6751404;4G;OP1;-27;Bonne
OP1_4G_765;616404;6751771;4G;OP1;-75;Bonne
OP1_4G_766;616908;6750204;4G;OP1;-103;Moyenne
OP1_4G_767;617479;6750581;4G;OP1;-21;Bonne
OP1_4G_768;616658;6751593;4G;OP1;-37;Bonne
OP1_4G_769;617138;6752221;4G;OP1;-71;Bonne
OP1_4G_770;616937;6752392;4G;OP1;-102;Moyenne
OP1_4G_771;617001;6752785;4G;OP1;-103;Moyenne
OP1_4G_772;617029;6752863;4G;OP1;-96;Moyenne
OP1_4G_773;617368;6752160;4G;OP1;-24;Bonne
OP1_4G_774;615971;6753416;4G;OP1;-49;Bonne
OP1_4G_775;615468;6754658;4G;OP1;-37;Bonne
OP1_4G_776;615524;6755939;4G;OP1;-21;Bonne
OP1_4G_777;615763;6756695;4G;OP1;-34;Bonne
OP1_4G_778;617127;6753834;4G;OP1;-130;Mauvaise
OP1_4G_779;617118;6756752;4G;OP1;-84;Bonne
OP1_4G_780;617507;6756002;4G;OP1;-25;Bonne
OP1_4G_781;613139;6757022;4G;OP1;-114;Moyenne
OP1_4G_782;613290;6757314;4G;OP1;-87;Bonne
OP1_4G_783;613980;6757028;4G;OP1;-42;Bonne
OP1_4G_784;613794;6757817;4G;OP1;-101;Moyenne
OP1_4G_785;613734;6758675;4G;OP1;-93;Bonne
OP1_4G_786;613963;6758321;4G;OP1;-101;Moyenne
OP1_4G_787;614026;6758589;4G;OP1;-21;Bonne
OP1_4G_788;614190;6758270;4G;OP1;-107;Moyenne
OP1_4G_789;613313;6760131;4G;OP1;-91;Bonne
OP1_4G_790;613565;6760332;4G;OP1;-88;Bonne
OP1_4G_791;614782;6757555;4G;OP1;-102;Moyenne
OP1_4G_792;614342;6758281;4G;OP1;-111;Moyenne
OP1_4G_793;615326;6757263;4G;OP1;-74;Bonne
OP1_4G_794;614550;6759674;4G;OP1;-114;Moyenne
OP1_4G_795;613601;6760737;4G;OP1;-93;Bonne
OP1_4G_796;613532;6761217;4G;OP1;-32;Bonne
OP1_4G_797;613471;6761741;4G;OP1;-84;Bonne
OP1_4G_798;613696;6761261;4G;OP1;-93;Bonne
OP1_4G_799;614193;6760693;4G;OP1;-97;Moyenne
OP1_4G_800;614225;6762333;4G;OP1;-110;Moyenne
OP1_4G_801;614489;6762309;4G;OP1;-30;Bonne
OP1_4G_802;614807;6762269;4G;OP1;-37;Bonne
OP1_4G_803;615277;6760767;4G;OP1;-99;Moyenne
OP1_4G_804;614580;6762735;4G;OP1;-110;Moyenne
OP1_4G_805;615059;6762346;4G;OP1;-60;Bonne
OP1_4G_806;615824;6757765;4G;OP1;-106;Moyenne
OP1_4G_807;616200;6757912;4G;OP1;-96;Moyenne
OP1_4G_808;616331;6758327;4G;OP1;-77;Bonne
OP1_4G_809;615719;6759384;4G;OP1;-101;Moyenne
OP1_4G_810;615796;6759345;4G;OP1;-105;Moyenne
OP1_4G_811;616987;6758160;4G;OP1;-32;Bonne
OP1_4G_812;617575;6757700;4G;OP1;-48;Bonne
OP1_4G_813;617009;6759677;4G;OP1;-90;Bonne
OP1_4G_814;617026;6760087;4G;OP1;-69;Bonne
OP1_4G_815;617778;6758929;4G;OP1;-46;Bonne
OP1_4G_816;617756;6759442;4G;OP1;-23;Bonne
OP1_4G_817;616092;6762978;4G;OP1;-107;Moyenne
OP1_4G_818;615985;6763123;4G;OP1;-97;Moyenne
OP1_4G_819;616986;6760536;4G;OP1;-42;Bonne
OP1_4G_820;616821;6760998;4G;OP1;-31;Bonne
OP1_4G_821;617089;6760814;4G;OP1;-51;Bonne
OP1_4G_822;617173;6761251;4G;OP1;-34;Bonne
OP1_4G_823;616919;6761524;4G;OP1;-82;Bonne
OP1_4G_824;616806;6762019;4G;OP1;-88;Bonne
OP1_4G_825;616973;6762332;4G;OP1;-93;Bonne
OP1_4G_826;616797;6763649;4G;OP1;-90;Bonne
OP1_4G_827;616985;6763751;4G;OP1;-42;Bonne
OP1_4G_828;617676;6763015;4G;OP1;-36;Bonne
OP1_4G_829;617434;6763703;4G;OP1;-115;Moyenne
OP1_4G_830;618752;6750513;4G;OP1;-111;Moyenne
OP1_4G_831;618925;6750979;4G;OP1;-60;Bonne
OP1_4G_832;617918;6752818;4G;OP1;-34;Bonne
OP1_4G_833;618142;6753152;4G;OP1;-65;Bonne
OP1_4G_834;618738;6751860;4G;OP1;-25;Bonne
OP1_4G_835;618880;6752235;4G;OP1;-76;Bonne
OP1_4G_836;619406;6749630;4G;OP1;-47;Bonne
OP1_4G_837;619780;6750095;4G;OP1;-54;Bonne
OP1_4G_838;619177;6752862;4G;OP1;-110;Moyenne
OP1_4G_839;618473;6754071;4G;OP1;-59;Bonne
OP1_4G_840;618442;6754555;4G;OP1;-77;Bonne
OP1_4G_841;617932;6755092;4G;OP1;-84;Bonne
OP1_4G_842;619066;6755718;4G;OP1;-30;Bonne
OP1_4G_843;618804;6756008;4G;OP1;-82;Bonne
OP1_4G_844;618829;6756091;4G;OP1;-59;Bonne
OP1_4G_845;619463;6753534;4G;OP1;-58;Bonne
OP1_4G_846;619410;6754313;4G;OP1;-57;Bonne
OP1_4G_847;619943;6753213;4G;OP1;-94;Bonne
OP1_4G_848;619993;6753286;4G;OP1;-22;Bonne
OP1_4G_849;619815;6754821;4G;OP1;-109;Moyenne
OP1_4G_850;619842;6754722;4G;OP1;-99;Moyenne
OP1_4G_851;619277;6755327;4G;OP1;-109;Moyenne
OP1_4G_852;619555;6755026;4G;OP1;-131;Mauvaise
OP1_4G_853;619763;6755817;4G;OP1;-101;Moyenne
OP1_4G_854;619713;6756674;4G;OP1;-34;Bonne
OP1_4G_855;621331;6749715;4G;OP1;-73;Bonne
OP1_4G_856;621423;6749653;4G;OP1;-40;Bonne
OP1_4G_857;621188;6750159;4G;OP1;-21;Bonne
OP1_4G_858;621303;6750726;4G;OP1;-123;Mauvaise
OP1_4G_859;620698;6751917;4G;OP1;-103;Moyenne
OP1_4G_860;621199;6752008;4G;OP1;-127;Mauvaise
OP1_4G_861;621135;6752918;4G;OP1;-78;Bonne
OP1_4G_862;621691;6750530;4G;OP1;-124;Mauvaise
OP1_4G_863;622350;6750052;4G;OP1;-122;Mauvaise
OP1_4G_864;621547;6752875;4G;OP1;-35;Bonne
OP1_4G_865;621785;6752716;4G;OP1;-107;Moyenne
OP1_4G_866;622169;6751561;4G;OP1;-99;Moyenne
OP1_4G_867;620310;6754648;4G;OP1;-102;Moyenne
OP1_4G_868;620644;6754545;4G;OP1;-113;Moyenne
OP1_4G_869;621121;6754665;4G;OP1;-100;Moyenne
OP1_4G_870;620415;6755032;4G;OP1;-132;Mauvaise
OP1_4G_871;621688;6753594;4G;OP1;-75;Bonne
OP1_4G_872;622681;6753927;4G;OP1;-120;Mauvaise
OP1_4G_873;621571;6756624;4G;OP1;-36;Bonne
OP1_4G_874;622134;6755686;4G;OP1;-125;Mauvaise
OP1_4G_875;622204;6756326;4G;OP1;-46;Bonne
OP1_4G_876;622306;6756070;4G;OP1;-115;Moyenne
OP1_4G_877;622590;6756278;4G;OP1;-115;Moyenne
OP1_4G_878;622618;6756177;4G;OP1;-106;Moyenne
OP1_4G_879;618296;6757533;4G;OP1;-41;Bonne
OP1_4G_880;618193;6758150;4G;OP1;-83;Bonne
OP1_4G_881;618404;6758026;4G;OP1;-60;Bonne
OP1_4G_882;619083;6757326;4G;OP1;-52;Bonne
